distancia_m,profundidad_mm,corrida_ILI,tipo_defecto,largo,ancho,latitud,longitud,posicion_horaria_hh_mm,tipo_anomalia,posicion_pared,reduccion_diametro_o_deformacion_porcentaje,comentarios,junta_anterior_m,junta_posterior_m,estado_A_I_R
103761.334,1.0795,ROSEN2013,PITT,158,73,4.91497731,-72.93290288,23:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.334,0.6985,ROSEN2013,CISL,19,20,4.91497731,-72.93290288,0:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.376,0.6985,ROSEN2013,PITT,23,18,4.91497769,-72.93290287,1:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.376,1.0795,ROSEN2013,PITT,22,19,4.91497769,-72.93290287,2:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.417,0.635,ROSEN2013,PITT,29,18,4.91497806,-72.93290285,3:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.429,0.889,ROSEN2013,PITT,20,18,4.91497816,-72.93290285,4:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.473,0.6985,ROSEN2013,CISL,19,18,4.91497856,-72.93290283,5:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103761.804,0.635,ROSEN2013,CISL,18,25,4.91498151,-72.9329027,6:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103762.069,0.635,ROSEN2013,CIGR,28,43,4.91498388,-72.9329026,7:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103762.242,0.635,ROSEN2013,PITT,46,18,4.91498543,-72.93290253,8:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103762.366,0.635,ROSEN2013,PITT,21,22,4.91498654,-72.93290248,9:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103762.454,0.762,ROSEN2013,PITT,28,19,4.91498732,-72.93290245,10:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103762.684,0.635,ROSEN2013,PITT,28,18,4.91498938,-72.93290236,11:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103764.503,0.635,ROSEN2013,PITT,29,18,4.91500571,-72.93290161,12:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.071,0.635,ROSEN2013,PITT,25,28,4.91501984,-72.93290095,13:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.071,0.635,ROSEN2013,PITT,78,85,4.91501984,-72.93290095,14:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.116,0.635,ROSEN2013,PITT,33,21,4.91502024,-72.93290093,15:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.348,0.635,ROSEN2013,CIGR,58,96,4.91502234,-72.93290083,16:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.348,0.6985,ROSEN2013,PITT,156,132,4.91502234,-72.93290083,17:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.398,0.635,ROSEN2013,PITT,28,25,4.91502279,-72.93290081,18:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.455,0.635,ROSEN2013,PITT,27,18,4.9150233,-72.93290079,19:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.483,0.6985,ROSEN2013,PITT,21,18,4.91502355,-72.93290078,20:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.575,0.635,ROSEN2013,PITT,21,21,4.91502438,-72.93290074,21:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103766.878,0.635,ROSEN2013,PITT,41,18,4.91502712,-72.93290061,22:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103768.955,0.6985,ROSEN2013,PITT,42,22,4.91504594,-72.93289965,23:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103769.799,0.889,ROSEN2013,CISL,19,18,4.91505359,-72.93289922,0:00,Corrosión,EXT,0,nota 1 / indic.adic.,103758.936,103771.041,A
103770.634,0.635,ROSEN2013,PITT,65,28,4.91506116,-72.93289878,1:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103770.821,0.635,ROSEN2013,PITT,24,18,4.91506285,-72.93289868,2:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103770.885,0.635,ROSEN2013,PITT,39,23,4.91506343,-72.93289865,3:00,Corrosión,EXT,0,indicaciones adicionales,103758.936,103771.041,A
103771.676,0.635,ROSEN2013,PITT,28,78,4.9150706,-72.93289823,4:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103771.676,0.635,ROSEN2013,PITT,23,27,4.9150706,-72.93289823,5:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103771.684,0.635,ROSEN2013,CISL,20,20,4.91507068,-72.93289822,6:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103771.876,0.635,ROSEN2013,PITT,94,26,4.91507242,-72.93289812,7:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103771.876,0.635,ROSEN2013,PITT,38,23,4.91507242,-72.93289812,8:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103771.949,0.635,ROSEN2013,PITT,21,25,4.91507308,-72.93289808,9:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103772.018,0.6985,ROSEN2013,PITT,45,19,4.9150737,-72.93289804,10:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103772.347,0.635,ROSEN2013,CISL,15,18,4.91507669,-72.93289786,11:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103773.376,0.635,ROSEN2013,CISL,17,21,4.91508601,-72.93289729,12:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103773.628,0.762,ROSEN2013,PITT,66,26,4.9150883,-72.93289715,13:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103774.235,0.635,ROSEN2013,CISL,17,18,4.9150938,-72.93289681,14:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103774.671,0.635,ROSEN2013,PITT,30,35,4.91509775,-72.93289657,15:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103775.094,0.635,ROSEN2013,PITT,38,18,4.91510159,-72.93289633,16:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103775.574,0.635,ROSEN2013,PITT,21,24,4.91510594,-72.93289606,17:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103776.737,0.635,ROSEN2013,CISL,19,18,4.91511648,-72.93289541,18:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103776.989,0.635,ROSEN2013,PITT,41,18,4.91511877,-72.93289527,19:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103777.113,0.635,ROSEN2013,PITT,52,34,4.91511989,-72.9328952,20:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103777.113,0.762,ROSEN2013,CISL,85,51,4.91511989,-72.9328952,21:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103777.18,0.762,ROSEN2013,CISL,18,23,4.9151205,-72.93289516,22:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103777.27,0.762,ROSEN2013,PITT,28,19,4.91512132,-72.93289511,23:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103778.332,0.635,ROSEN2013,PITT,24,18,4.91513095,-72.93289453,0:00,Corrosión,EXT,0,indicaciones adicionales,103771.041,103778.63,A
103780.712,0.635,ROSEN2013,PITT,24,18,4.91515253,-72.93289324,1:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103781.031,0.635,ROSEN2013,PITT,29,20,4.91515542,-72.93289307,2:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103782.162,0.6985,ROSEN2013,PITT,91,24,4.91516568,-72.93289248,3:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103782.162,0.6985,ROSEN2013,PITT,23,21,4.91516568,-72.93289248,4:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103782.22,0.635,ROSEN2013,PITT,33,22,4.91516621,-72.93289245,5:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103782.248,0.635,ROSEN2013,PITT,38,18,4.91516646,-72.93289244,6:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103782.593,0.635,ROSEN2013,CISL,17,20,4.91516959,-72.93289226,7:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103782.845,0.6985,ROSEN2013,PITT,66,70,4.91517188,-72.93289213,8:00,Agrup.de Corrosión,EXT,0,nota 1 / indic.adic.,103780.608,103792.613,A
103782.845,0.6985,ROSEN2013,PITT,26,18,4.91517188,-72.93289213,9:00,Corrosión,EXT,0,nota 1 / indic.adic.,103780.608,103792.613,A
103782.847,0.635,ROSEN2013,PITT,22,18,4.9151719,-72.93289213,10:00,Corrosión,EXT,0,nota 1 / indic.adic.,103780.608,103792.613,A
103782.884,0.635,ROSEN2013,PITT,27,18,4.91517223,-72.93289211,11:00,Corrosión,EXT,0,nota 1 / indic.adic.,103780.608,103792.613,A
103783.26,0.635,ROSEN2013,PITT,22,18,4.91517564,-72.93289192,12:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.345,0.635,ROSEN2013,PITT,24,24,4.91517641,-72.93289188,13:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.42,0.635,ROSEN2013,PITT,30,18,4.91517709,-72.93289184,14:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.42,0.635,ROSEN2013,PITT,88,60,4.91517709,-72.93289184,15:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.448,0.635,ROSEN2013,AXGR,60,18,4.91517735,-72.93289183,16:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.582,0.635,ROSEN2013,PITT,24,18,4.91517856,-72.93289176,17:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.582,0.6985,ROSEN2013,CISL,80,25,4.91517856,-72.93289176,18:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103783.644,0.6985,ROSEN2013,CISL,18,22,4.91517912,-72.93289173,19:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103784.524,0.635,ROSEN2013,CISL,17,19,4.9151871,-72.9328913,20:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103784.836,0.635,ROSEN2013,PITT,23,18,4.91518993,-72.93289115,21:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103785.065,0.635,ROSEN2013,PITT,30,18,4.91519201,-72.93289104,22:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103787.759,0.635,ROSEN2013,PITT,21,18,4.91521639,-72.93288984,23:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103787.826,0.635,ROSEN2013,PITT,48,22,4.915217,-72.93288981,0:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103787.826,0.762,ROSEN2013,CISL,126,111,4.915217,-72.93288981,1:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103787.885,0.635,ROSEN2013,PITT,39,18,4.91521753,-72.93288979,2:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103787.899,0.635,ROSEN2013,PITT,23,32,4.91521766,-72.93288978,3:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103787.935,0.762,ROSEN2013,CISL,17,18,4.91521798,-72.93288977,4:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103788.064,0.635,ROSEN2013,PITT,26,20,4.91521915,-72.93288971,5:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103788.769,0.635,ROSEN2013,CISL,17,18,4.91522552,-72.93288942,6:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103788.874,0.635,ROSEN2013,CISL,18,29,4.91522646,-72.93288938,7:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103788.982,0.635,ROSEN2013,CISL,18,18,4.91522744,-72.93288934,8:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103788.982,0.635,ROSEN2013,CISL,51,72,4.91522744,-72.93288934,9:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103789.006,0.635,ROSEN2013,PITT,27,23,4.91522765,-72.93288933,10:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103789.361,0.635,ROSEN2013,PITT,55,25,4.91523085,-72.93288919,11:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103790.728,0.6985,ROSEN2013,CISL,18,18,4.91524313,-72.93288867,12:00,Corrosión,EXT,0,indicaciones adicionales,103780.608,103792.613,A
103806.188,0.635,ROSEN2013,PITT,23,19,4.91538105,-72.93288291,13:00,Corrosión,EXT,0,indicaciones adicionales,103804.116,103807.959,A
103806.309,0.635,ROSEN2013,PITT,28,18,4.91538212,-72.93288286,14:00,Corrosión,EXT,0,indicaciones adicionales,103804.116,103807.959,A
103810.59,0.635,ROSEN2013,PITT,27,31,4.91542004,-72.93288098,15:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103810.59,0.6985,ROSEN2013,PITT,131,56,4.91542004,-72.93288098,16:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103810.626,0.635,ROSEN2013,PITT,25,23,4.91542036,-72.93288097,17:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103810.683,0.6985,ROSEN2013,PITT,38,49,4.91542087,-72.93288094,18:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103811.788,0.635,ROSEN2013,CIGR,42,67,4.91543065,-72.93288042,19:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103812.783,0.635,ROSEN2013,PITT,23,18,4.91543945,-72.93287988,20:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.213,0.635,ROSEN2013,CISL,14,18,4.91544324,-72.9328796,21:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.75,0.8255,ROSEN2013,CISL,185,111,4.91544798,-72.93287918,22:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.75,0.635,ROSEN2013,PITT,27,23,4.91544798,-72.93287918,23:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.769,0.762,ROSEN2013,GENE,75,56,4.91544815,-72.93287916,0:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.805,0.635,ROSEN2013,PITT,22,18,4.91544847,-72.93287913,1:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.814,0.8255,ROSEN2013,CISL,20,19,4.91544855,-72.93287913,2:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.871,0.762,ROSEN2013,PITT,27,25,4.91544905,-72.93287908,3:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103813.909,0.6985,ROSEN2013,PITT,26,24,4.91544938,-72.93287905,4:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103814.193,1.016,ROSEN2013,CISL,35,38,4.91545188,-72.93287878,5:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103814.193,1.016,ROSEN2013,CISL,18,24,4.91545188,-72.93287878,6:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103814.21,0.762,ROSEN2013,CISL,18,27,4.91545203,-72.93287876,7:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103814.766,0.635,ROSEN2013,PITT,37,18,4.91545691,-72.93287823,8:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103814.766,0.635,ROSEN2013,PITT,48,97,4.91545691,-72.93287823,9:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103814.781,0.635,ROSEN2013,CIGR,33,51,4.91545704,-72.93287821,10:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.042,0.635,ROSEN2013,PITT,35,43,4.91545932,-72.93287791,11:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.115,0.635,ROSEN2013,PITT,64,28,4.91545996,-72.93287782,12:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.195,0.635,ROSEN2013,CISL,18,23,4.91546066,-72.93287773,13:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.362,0.762,ROSEN2013,PITT,193,88,4.91546212,-72.93287754,14:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.362,0.635,ROSEN2013,PITT,54,35,4.91546212,-72.93287754,15:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.433,0.635,ROSEN2013,PITT,21,22,4.91546275,-72.93287745,16:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.47,0.635,ROSEN2013,PITT,26,18,4.91546307,-72.93287741,17:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.49,0.6985,ROSEN2013,PITT,41,18,4.91546325,-72.93287739,18:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.528,0.762,ROSEN2013,PITT,27,24,4.91546358,-72.93287734,19:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.636,0.635,ROSEN2013,PITT,45,41,4.91546452,-72.93287722,20:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.828,0.635,ROSEN2013,PITT,49,37,4.9154662,-72.93287696,21:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.828,0.635,ROSEN2013,PITT,89,37,4.9154662,-72.93287696,22:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103815.903,0.635,ROSEN2013,CISL,14,29,4.91546685,-72.93287686,23:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103816.006,0.635,ROSEN2013,CISL,19,25,4.91546775,-72.93287673,0:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.348,0.635,ROSEN2013,PITT,28,27,4.91547939,-72.93287473,1:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.43,0.635,ROSEN2013,AXGR,52,20,4.9154801,-72.93287458,2:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.547,0.635,ROSEN2013,CISL,19,18,4.91548111,-72.93287438,3:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.547,0.635,ROSEN2013,CISL,32,75,4.91548111,-72.93287438,4:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.555,0.635,ROSEN2013,PITT,24,21,4.91548118,-72.93287437,5:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.623,0.635,ROSEN2013,CISL,18,29,4.91548177,-72.93287425,6:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.718,0.6985,ROSEN2013,CIGR,111,55,4.91548259,-72.93287409,7:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.718,0.6985,ROSEN2013,CIGR,36,55,4.91548259,-72.93287409,8:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.761,0.635,ROSEN2013,CISL,13,18,4.91548296,-72.93287401,9:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.787,0.635,ROSEN2013,PITT,42,33,4.91548318,-72.93287397,10:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.921,0.635,ROSEN2013,CISL,77,71,4.91548434,-72.93287374,11:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.921,0.635,ROSEN2013,CISL,14,31,4.91548434,-72.93287374,12:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103817.963,0.635,ROSEN2013,PITT,35,31,4.9154847,-72.93287366,13:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103818.143,0.635,ROSEN2013,CISL,15,21,4.91548625,-72.93287335,14:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103818.304,0.635,ROSEN2013,PITT,21,29,4.91548764,-72.93287307,15:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103818.304,0.635,ROSEN2013,PITT,60,75,4.91548764,-72.93287307,16:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103818.306,0.635,ROSEN2013,PITT,20,18,4.91548766,-72.93287307,17:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103818.35,0.635,ROSEN2013,CISL,14,18,4.91548804,-72.93287299,18:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103818.505,0.6985,ROSEN2013,CISL,15,18,4.91548938,-72.93287272,19:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103819.161,0.635,ROSEN2013,PITT,32,30,4.91549503,-72.93287157,20:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103819.161,0.635,ROSEN2013,PITT,107,38,4.91549503,-72.93287157,21:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103819.216,0.635,ROSEN2013,PITT,52,37,4.91549551,-72.93287147,22:00,Corrosión,EXT,0,indicaciones adicionales,103807.959,103820.013,A
103820.724,0.635,ROSEN2013,CISL,17,18,4.91550853,-72.93286881,23:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103820.948,0.635,ROSEN2013,CISL,15,18,4.91551046,-72.93286841,0:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103821.045,0.635,ROSEN2013,CISL,20,32,4.9155113,-72.93286824,1:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103821.32,0.635,ROSEN2013,CISL,20,20,4.91551368,-72.93286775,2:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103821.885,0.635,ROSEN2013,PITT,21,20,4.91551856,-72.93286675,3:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103822.978,0.635,ROSEN2013,CISL,17,31,4.91552796,-72.93286471,4:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103823.962,0.762,ROSEN2013,CISL,19,23,4.91553637,-72.9328627,5:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103824.106,0.635,ROSEN2013,PITT,24,18,4.91553759,-72.93286239,6:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103824.106,0.635,ROSEN2013,PITT,45,92,4.91553759,-72.93286239,7:00,Agrup.de Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103824.108,0.635,ROSEN2013,PITT,34,18,4.91553761,-72.93286239,8:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103824.113,0.635,ROSEN2013,PITT,38,18,4.91553765,-72.93286238,9:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
103824.286,0.635,ROSEN2013,CISL,16,22,4.91553912,-72.93286201,10:00,Corrosión,EXT,0,indicaciones adicionales,103820.013,103832.012,A
